pc_item_id,pc_item_name,fk_im_spec_master_desc,fk_im_spec_options_desc,glcat_mcat_id,glcat_mcat_name
270349548,Polycab Panel Wire 1.5Sq.mm,Suitable for,Construction,208737,Polycab House Wire
204633091,Polycab Flame Retardant Wire,Material,FR PVC,208737,Polycab House Wire
281436250,500 Single Polycab House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
131979550,Polycab House Wire,Packing Type,Box,208737,Polycab House Wire
187408360,1sqmm Yellow Polycab House  Wire,Packaging Type,Box,208737,Polycab House Wire
148485616,1mm House wire,Wire Size,1 sqmm,208737,Polycab House Wire
178411594,Apar Anushakti Wires 6 Sq.mm,Fire Resistant,Yes,208737,Polycab House Wire
166374908,2.5sqmm Polycab Insulated Wire,Material,Bare Copper,208737,Polycab House Wire
200075492,Polycab House Wire,,,208737,Polycab House Wire
143913224,Electric Polycab Wire,,,208737,Polycab House Wire
139532975,Building Electrical Wires,Wire Size,1.5 sqmm,208737,Polycab House Wire
189543906,Red PVC Wire,Roll Length,90 m,208737,Polycab House Wire
144625300,Polycab Flame Retardant Housing Wire,Country Of Origin,Made in India,208737,Polycab House Wire
163592462,Polycab 4sqmm PVC House Wire (90 Metres Coil),,,208737,Polycab House Wire
152011159,Polycab,Brand,Polycab,208737,Polycab House Wire
168592245,"Polycab 1.5 sqmm wire, LFFR ,Multistrand, 90m, Blue",Wire Size,1.5 sqmm,208737,Polycab House Wire
168548394,KEI FRLF House Wire,Roll Length,45 m,208737,Polycab House Wire
201911800,2 Core Polycab House Wire,Conductor Size,1.5 sq mm,208737,Polycab House Wire
250856095,Polycab Lead Free Flame Retardant House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
250683950,Polycab 0.75 mm  Green Wire,Cable Type,Type - C,208737,Polycab House Wire
252617484,"Polycab Wire Fr 6.00mm 1 Core 100mtr Red,Yellow,Blue,Green,Black,White,Grey",Conductor,Copper,208737,Polycab House Wire
182879454,"6.00 Sqmm House Wire Yellow, 200 Mtr",Roll Length,200 m,208737,Polycab House Wire
262036996,1.5mm Polycab Optima PVC Insulated Cable,Number Of Cores,Single Core,208737,Polycab House Wire
262848385,Lighing Wire Poly Cab,,,208737,Polycab House Wire
274334584,"Polycab Optima+ 1 sqmm wire,LF FR ,Multistrand, 90m, Red",Certifications,RoHS Compliant,208737,Polycab House Wire
134621816,Polycab House Wire,Voltage,220V,208737,Polycab House Wire
261494864,Polycab Blue 4 Sqmm Single Core 90m HR FRLSH LF PVC Eco-Friendly Insulated Cable,Usage/Application,Electric Fitting,208737,Polycab House Wire
286057127,90M Polycab Maxima+ Green Wire,Certifications,RoHS,208737,Polycab House Wire
130415092,Polycab FRLF Cable,Conductor Material,Copper,208737,Polycab House Wire
94158064,Polycab House Wire,Cable Size,1 Square Mm,208737,Polycab House Wire
145054931,Polycab Wire,,,208737,Polycab House Wire
287848451,Polycab 2.5 sqmm  House Wire,Insulation Material,PVC,208737,Polycab House Wire
262033457,Polycab 1.5mm Optima Electrical Wire,Color,Blue,208737,Polycab House Wire
229147236,Polycab 2.5sqMm PVC Single Core Wire,Number Of Cores,Single Core,208737,Polycab House Wire
238967581,Polycab House Wire,Color,Yellow,208737,Polycab House Wire
165786564,Polycab House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
192521037,Polycab House Wire,Insulation Material,FR,208737,Polycab House Wire
266061745,Polycab  LFFR 2.5mm PVC Insulated Wire,Color,Red,208737,Polycab House Wire
197643707,Polycab House Wire,Insulation Material,FR,208737,Polycab House Wire
161615134,Polycab Wire,,,208737,Polycab House Wire
191046151,4.0sqmm Polycab Red House Wire,Current Rating,4A,208737,Polycab House Wire
106062289,Polycab Wire,Flame Retardant,Yes,208737,Polycab House Wire
281015647,Polycab  2.5 Sqmm Red House Wire,Roll Length,100 m,208737,Polycab House Wire
184214648,1.5mm Polycab Wire,Voltage,1100V,208737,Polycab House Wire
262230317,"Polycab 4 Sq Mm Fr Pvc Copper Wires, 200 M",Number Of Cores,Single Core,208737,Polycab House Wire
145647926,Polycab Wire,Certifications,RoHS Compliant,208737,Polycab House Wire
178300609,Polycab Multistand Wires FRLR 1.0MM,Suitable for,Homes,208737,Polycab House Wire
196474346,Polycab House Wire,Certifications,CE,208737,Polycab House Wire
256228614,"Polycab 1 sqmm wire, LFFR ,Multistrand, 90m, Red",Wire Size,1 sqmm,208737,Polycab House Wire
282079307,POLYCAB GREEN  1.5 SQ MM,Number Of Cores,Single Core,208737,Polycab House Wire
162323124,4.0 sq.mm x 1 Core Polycab Copper Flexible Wire,Grade,1100 Volts,208737,Polycab House Wire
137351620,Polycab Wires 8mm,,,208737,Polycab House Wire
181394343,Polycab Wires And Cables,Certifications,IS 694,208737,Polycab House Wire
168180831,1.5sqmm Green Polycab Electrical Wire,Insulation Material,FR,208737,Polycab House Wire
252375225,Polycab Wire,,,208737,Polycab House Wire
102102917,Polycab Single Core Wires,CATV,"Dor video,voice and internet connections",208737,Polycab House Wire
192663156,Polycab FRZH Red Lead Free Cable,Voltage,1100V,208737,Polycab House Wire
168611035,"Polycab 10 Sqmm House Wire, 100m Multi-Color",Conductor Type,Copper,208737,Polycab House Wire
168306132,Polycab Blue FR PVC Insulated Cable,Roll Length,90 m,208737,Polycab House Wire
197672893,Polycab Electrical House Wire,Country Of Origin,Made in India,208737,Polycab House Wire
197656553,Polycab House Wire,Certifications,IS 694,208737,Polycab House Wire
234751784,Polycab Lead Free 90 M 25 Mm,Conductor,Copper,208737,Polycab House Wire
193569954,Polycab House Wire,Suitable for,Homes,208737,Polycab House Wire
200716348,Polycab Electrical House Wire,Wire Size,4 sqmm,208737,Polycab House Wire
233616074,630mm Polycab FR PVC Insulated Single Core Unsheathed Industrial Flexible Cable,Insulation Material,FR PVC,208737,Polycab House Wire
170094615,Polycab Wires,,,208737,Polycab House Wire
273668360,1.5 Sq Mm Polycab Maxima Green House Wire,Insulation Material,FR,208737,Polycab House Wire
139530699,Polycab Building Wires,Conductor Material,Copper,208737,Polycab House Wire
135404495,Polycab FR House Wires,Insulation Material,FR,208737,Polycab House Wire
160510503,Polycab Wire,Size,All Sizes,208737,Polycab House Wire
251632605,4.0 Sqmm FRLS Cable,Number Of Cores,Single Core,208737,Polycab House Wire
193945675,4Sqmm Polycab Electric Wire,Suitable for,Homes,208737,Polycab House Wire
188109452,POLYCAB Copper wire,Certifications,RoHS Compliant,208737,Polycab House Wire
239665129,"Polycab 2.5 sqmm wire,LF FR,Multistrand, 90m, Red",Roll Length,90 m,208737,Polycab House Wire
232851374,Polycab Wire 2.5 Sqmm,Wire Size,2.5 sqmm,208737,Polycab House Wire
184893390,Polycab Flame Retardant House Wire,Voltage,1100V,208737,Polycab House Wire
188457584,Polycab Cables And Wires,,,208737,Polycab House Wire
266628901,Polycab 1.5sqmm HR FR LSH LF Green Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
269896901,Polycab House Wire 0.75sq.mm,Voltage,220V,208737,Polycab House Wire
266628536,Polycab 0.75sqmm Etira Flame Retardant House Wire,Roll Length,90 m,208737,Polycab House Wire
289793555,Polycab Wires Cables,Insulation Type,HR FR-LSH LF,208737,Polycab House Wire
266244710,POLYCAB 6 SQMM X 200 MTRS FRSH,Suitable for,Construction,208737,Polycab House Wire
160208986,Polycab FR House Wires,Current Rating,7A,208737,Polycab House Wire
237610199,"Poycab Wires ( .75 MM, 1MM, 1.5MM, 2.5MM, 4.0 MM WIRE SIZE)",,,208737,Polycab House Wire
240339137,Polycab Wire 1.5sq mm,Roll Length,90 m,208737,Polycab House Wire
94960847,Flexible Electric Housing Wire,Application,For Household Use,208737,Polycab House Wire
99653668,Electrical Fitting Wire,Flame Retardant,Yes,208737,Polycab House Wire
87703267,Polycab Wires,,,208737,Polycab House Wire
156279364,Polycab Wires 4.0 Sq. Mm. (90 Mtr.) - BLUE,Number of Cores,Single Core,208737,Polycab House Wire
189428652,Polycab House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
166374907,1.5sqmm FR LF Polycab Insulated Wire,Conductor Resistance,Flame Retardant,208737,Polycab House Wire
167454178,Polycab 1.5mm Pvc Electrical Wire,Country of Origin,Made in India,208737,Polycab House Wire
240035658,Polycab Electrical Wire,,,208737,Polycab House Wire
274319988,Polycab 0.75Sq 3core 100m Flexible Cable,Insulation Material,PVC,208737,Polycab House Wire
290576747,Electrical Polycab Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
142877156,Polycab Cables,Color,"Black,Red,Yellow,Blue",208737,Polycab House Wire
192673740,Polycab House Wire,Suitable for,Homes,208737,Polycab House Wire
149515488,Polycab Multicore Flexible Cables,Brand,Polycab,208737,Polycab House Wire
184698139,Polycab PVC Insulated Single Core 1.5 sqmm Flexible Copper Wires & Cables 90 Mtr,Model Name,Polycab-1.5mm-Yellow,208737,Polycab House Wire
163592461,Polycab 1sqmm PVC House Wire (90 Metres Coil) Blue,,,208737,Polycab House Wire
250306898,PolyCab Green Wire,Roll Length,90 m,208737,Polycab House Wire
289964794,95 sq.mm Polycab Suprema Single Core Flexible Wire,Insulation Type,LF FR,208737,Polycab House Wire
187408888,1.5sqmm Green Polycab House  Wire,Packaging Type,Box,208737,Polycab House Wire
16929957,Polycab Wires & Cables,,,208737,Polycab House Wire
277820062,90 Metre Polycab Maxima Plus Wire,Insulation Material,PVC,208737,Polycab House Wire
275180317,Polycab HR-FRLSH PVC Insulated Wire,Suitable for,Homes,208737,Polycab House Wire
261970410,2.5 Sqmm Red Polycab House Wire,Insulation Material,PVC,208737,Polycab House Wire
172799420,Electrical Polycab Wire,,,208737,Polycab House Wire
224455769,Polycab Copper Flexible Cable,Conductor Stranding,Solid,208737,Polycab House Wire
116296753,Polycab Building Wires,Brand,Polycab,208737,Polycab House Wire
205310067,Polycab FRZH House Wire,Conductor,Copper,208737,Polycab House Wire
254667330,Polycab Wire,,,208737,Polycab House Wire
155649900,Polycab Wires 0.5 Sq.Mm. (90 Mtr.),Usage/Application,Industrial and Home purposes,208737,Polycab House Wire
252895571,POLYCAB WIRE FR 1.00MM 4 CORE 100MTR,Country Of Origin,Made in India,208737,Polycab House Wire
192199880,1.5 Mm Wire Polycab,Wire Size,1.5 sqmm,208737,Polycab House Wire
233615993,500mm Polycab FR PVC Insulated Single Core Unsheathed Industrial Flexible Cable,Country Of Origin,Made in India,208737,Polycab House Wire
231631043,Polycab (ETIRA) 4 Sq mm  House Wire 90 Meter (Yellow),Suitable for,Homes,208737,Polycab House Wire
235420243,Polycab FR-LF PVC Insulated Wire,Current Rating,13A,208737,Polycab House Wire
252895853,POLYCAB WIRE FR 2.5MM 4 CORE 100MTR,Suitable for,Construction,208737,Polycab House Wire
235421297,Polycab Etira Flame Retardant House Wire,Roll Length,90 m,208737,Polycab House Wire
146916035,Polycab Wire Cable,Packaging Type,Box,208737,Polycab House Wire
277100623,Polycab Cable Wire,Wire Size,1 sqmm,208737,Polycab House Wire
277403120,100m Polycab House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
272003301,2.5sqmm Polycab House Wire,Suitable for,Construction,208737,Polycab House Wire
182890926,"0.75 Sqmm House Wire Red, 200 Mtr",Roll Length,200 m,208737,Polycab House Wire
99333453,House Wire,Color,Black,208737,Polycab House Wire
168817552,Polycab FR House Wires,Size(Cross Sectional Area),,208737,Polycab House Wire
144654059,POLYCAB CABLES,Conductor Type,PVC,208737,Polycab House Wire
281163276,1.5 Sq mm Polycab House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
186119666,Polycab House Wire,Voltage,220V,208737,Polycab House Wire
141054703,Electric Wires,Color,Yellow,208737,Polycab House Wire
166618259,Electrical Polycab Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
255717354,Polycab 1 Sq.mm 1 Core Frlf House Cable Yellow (300 M),Color,Yellow,208737,Polycab House Wire
286355106,Polycab House Wire,Colour,Black,208737,Polycab House Wire
239543606,Polycab 1 Sq Mm FRLS-H House Wire 300 Meter Blue.,Voltage,1100V,208737,Polycab House Wire
197734277,Polycab Electrical Wire,Roll Length,90 m,208737,Polycab House Wire
98067094,Polycab  1.5 Sq.mm Single Core Flexible,Roll Length,90 m,208737,Polycab House Wire
202797173,Polycab FR-LSH Red Panel Wire,Cond. Constant,Class 5,208737,Polycab House Wire
244152294,Polycab Wire,,,208737,Polycab House Wire
287527465,Polycab Maxima Plus House Wire,Color,Yellow,208737,Polycab House Wire
286794466,1 Sqmm Polycab House AC Wire,Heat Resistance,85 Degrees C,208737,Polycab House Wire
262612204,Polycab ETIRA Flame Retardant House Wire PVC Insulated Copper Cable Electric Wire,Insulation Material,PVC,208737,Polycab House Wire
237656026,1.5 Sqmm Polycab LFFR PVC Insulated Wire,Roll Length,90 m,208737,Polycab House Wire
146348319,10Sqmm Polycab House Wire,Brand,Polycab,208737,Polycab House Wire
266061745,Polycab  LFFR 2.5mm PVC Insulated Wire,Voltage,440V,208737,Polycab House Wire
290469592,Polycab  House Wire 2.5 Sq Mm,Wire Size,2.5 sqmm,208737,Polycab House Wire
187978308,Polycab Lead Free Flame Retardant PVC Insulated House Wire,Suitable for,Homes,208737,Polycab House Wire
119723103,2mm Polycab Wire,Number of Cores,Single Core,208737,Polycab House Wire
191474164,300m Polycab House Wire,Voltage,220V,208737,Polycab House Wire
188285369,Polycab Electrical Wire,Roll Length,90 m,208737,Polycab House Wire
291039377,Polycab Wire,,,208737,Polycab House Wire
228068045,2.5 Sqmm Polycab Maxima House Wire,Wire Size,2.5 sqmm,208737,Polycab House Wire
168306132,Polycab Blue FR PVC Insulated Cable,Usage/Application,Electric Fitting,208737,Polycab House Wire
185275231,4 sq mm Polycab Wire,Insulation Material,PVC,208737,Polycab House Wire
154197705,Polycab Wire,Roll Length,90 m,208737,Polycab House Wire
138114471,Polycab Wire,,,208737,Polycab House Wire
169741633,Polycab FR House Wires,Country Of Origin,Made in India,208737,Polycab House Wire
170429413,Polycab 1sqmm Eco Friendly Wire,Roll Length,90 m,208737,Polycab House Wire
146087867,Polycab 2.5 sqmm FR House Wire,Conductor,Copper,208737,Polycab House Wire
137341476,4 Square mm Electrical Wire,Packaging Type,Box,208737,Polycab House Wire
281381752,Polycab House Cable Wire,Insulation Material,PVC,208737,Polycab House Wire
150675828,House wire Box,Withstand Temperature,45 DGRY,208737,Polycab House Wire
282090715,Polycab Wire 4Mm,,,208737,Polycab House Wire
230243011,Polycab Copper PVC Insulated Wire,Conductor,Copper,208737,Polycab House Wire
240556299,Polycab 10 Sq.mm 1 Core Frlf House Cable Black (200 M),Cable Length,200 m,208737,Polycab House Wire
164902575,Polycab House Wire,Size,0.5 sq mm,208737,Polycab House Wire
278355366,2.5sq.mm Polycab Maxima House Wire,Model,Polycab Maxima+,208737,Polycab House Wire
274337697,Polycab 1Core PVC Copper Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
226562344,"Polycab 25 Sqmm Single Core Frls Yellow Copper Unsheathed Flexible Cable, Length: 100 M",,,208737,Polycab House Wire
148764877,Polycab House Wires,Brand,Polycab,208737,Polycab House Wire
260190547,Polycab HR-FR-LSH-LF PVC Insulated Industrial Cables,Certifications,IS 694,208737,Polycab House Wire
143257171,Polycab Flexible Wires,Wire Size,2.5 sqmm,208737,Polycab House Wire
266322643,1sqmm Polycab Yellow Copper House Wire,No. of Cores,1 Core,208737,Polycab House Wire
235723123,Polycab 2.5sqmm FR LSH Red House Wire,Roll Length,100 m,208737,Polycab House Wire
114473438,Polycab Wires & Cables,Cable Size,0.5sqmm to 400sqmm,208737,Polycab House Wire
74150946,Polycab Wire,,,208737,Polycab House Wire
105975201,Polycab 2.5 Sq mm Wire,Flame Retardant,Yes,208737,Polycab House Wire
200623755,Polycab Wire 0.75 Sq.Mm. 90mtr.,Number Of Cores,Single Core,208737,Polycab House Wire
190581727,Polycab Wires And Cables,Number Of Cores,Single Core,208737,Polycab House Wire
156267703,"Polycab  Wires, 1 Sq mm",Voltage,1100V,208737,Polycab House Wire
263897439,Polycab Wire 1 mm,Suitable for,Homes,208737,Polycab House Wire
270838741,Polycab Optima Plus FR-LF 2.5sqmm House Wire,Brand,Polycab,208737,Polycab House Wire
85221589,Polycab Electrical Wires,,,208737,Polycab House Wire
281037258,Polycab House Wire,Pack Type,Roll,208737,Polycab House Wire
148958963,Polycab Cable Wire,,,208737,Polycab House Wire
168467492,Polycab Fr House Wires,Certifications,IS 694,208737,Polycab House Wire
162216919,Polycab Wire,Core Material,PVC,208737,Polycab House Wire
272008611,1sqmm Green Polycab House Wire,Insulation Material,PVC,208737,Polycab House Wire
169983898,1.5sqmm Polycab House Wires,Voltage,1100V,208737,Polycab House Wire
168584968,Polycab House Wires,Roll Length,45 m,208737,Polycab House Wire
136789045,Polycab Wires,Color,Red,208737,Polycab House Wire
181441694,"Black Polycab House wire, 1.0 Sq mm",Number Of Cores,Single Core,208737,Polycab House Wire
127961049,Polycab PVC Flexible Wire,Color,multicolor,208737,Polycab House Wire
141338348,Polycab FR PVC Insulated Cable,Conductor Type,Copper,208737,Polycab House Wire
244340150,Polycab House Wire 2.5 Sq Mm,Suitable for,Homes,208737,Polycab House Wire
169681243,Polycab House Wires,Country Of Origin,Made in India,208737,Polycab House Wire
183749817,Polycab House Wires,Suitable for,Buildings,208737,Polycab House Wire
284518891,2.5 Sqmm Polycab Housing Wire,Wire Size,2.5 sqmm,208737,Polycab House Wire
245808133,Polycab Fr House Wires,Insulation Material,FRLF,208737,Polycab House Wire
288687477,Polycab Wire,Conductor Material,copper,208737,Polycab House Wire
252187556,Pvc Coated Wire,Insulation Material,PVC,208737,Polycab House Wire
178535996,Poly Cab Wire,,,208737,Polycab House Wire
137016047,Polycab FR House Wires,Core Material,PVC,208737,Polycab House Wire
131920642,Polycab House Wires,Voltage,1100V,208737,Polycab House Wire
168586084,Polycab FR PVC House Wires,Certifications,RoHS Compliant,208737,Polycab House Wire
156205120,Polycab cables & wires,Size,2.5 Sq mm,208737,Polycab House Wire
291271990,1 Sq.mm Polycab Suprema House Wire,Colour,Green,208737,Polycab House Wire
255510901,Yellow Polycab House Wire,Current Rating,5A,208737,Polycab House Wire
280331966,Polycab House Wire,Voltage,220V,208737,Polycab House Wire
277089235,1 Sqmm Polycab Optima Plus Wire,Current Rating,24A,208737,Polycab House Wire
191980300,House Wire,Current Rating,5A,208737,Polycab House Wire
148465602,Polycab Wires,,,208737,Polycab House Wire
275395695,Polycab Maxima Plus Green Wire,Roll Length,90 m,208737,Polycab House Wire
141322652,Yellow PVC Polycab Building Wires,Working Temperature,Up to 60 Degree C,208737,Polycab House Wire
